pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url,query
38454773,,Automated Synthesis of [11C]PiB via [11CH<sub>3</sub>OTf]-as Methylating Agent for PET Imaging of β-Amyloid.,Curr Radiopharm,2024,17,3,302-311,10.2174/0118744710295705240229114137,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38454773,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40336266,,"Artificial intelligence-driven natural language processing for identifying linguistic patterns in Alzheimer's disease and mild cognitive impairment: A study of lexical, syntactic, and cohesive features of speech through picture description tasks.",J Alzheimers Dis,2025,106,1,120-138,10.1177/13872877251339756,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40336266,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39842570,,"Sulfonic acid functionalized β-amyloid peptide aggregation inhibitors and antioxidant agents for the treatment of Alzheimer's disease: Combining machine learning, computational, in vitro and in vivo approaches.",Int J Biol Macromol,2025,299,,140142,10.1016/j.ijbiomac.2025.140142,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39842570,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39754023,,Cinnamic acid conjugated with triazole acetamides as anti-Alzheimer and anti-melanogenesis candidates: an in vitro and in silico study.,Sci Rep,2025,15,1,655,10.1038/s41598-024-83020-3,,,,,2025-01-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39754023,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38339943,,Combining pathological and cognitive tests scores: A novel data analytics process to improve dementia prediction models1.,Technol Health Care,2024,32,4,2039-2056,10.3233/THC-220598,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38339943,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40856257,,Two-dimensional materials can inhibit Aβ fibrillation in Alzheimer's disease.,Phys Chem Chem Phys,2025,27,36,19134-19148,10.1039/d5cp01461a,,,,,2025-09-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40856257,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40564976,,Comprehensive Anatomical Staging Predicts Clinical Progression in Mild Cognitive Impairment: A Data-Driven Approach.,Int J Mol Sci,2025,26,12,,10.3390/ijms26125514,,,,,2025-06-09T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40564976,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40943421,,"The Identification of Gyrophoric Acid, a Phytochemical Derived from Lichen, as a Potent Inhibitor for Aggregation of Amyloid Beta Peptide: In Silico and Biochemical Evaluation.",Int J Mol Sci,2025,26,17,,10.3390/ijms26178500,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40943421,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40374237,,A fully automated paper-based smartphone-assisted microfluidic chemiluminescence sample to result immunoassay platform.,Anal Chim Acta,2025,1358,,344013,10.1016/j.aca.2025.344013,,,,,2025-07-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40374237,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39431763,,"Effects of Family Audio Recordings on Depression, Cognitive Function, and Sleep Quality of Individuals With Alzheimer's Disease: A Randomized Controlled Trial.",J Gerontol Nurs,2025,51,1,42-48,10.3928/00989134-20241010-02,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39431763,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
37536108,,Silver nanoparticle-based SERS sensors for sensitive detection of amyloid-β aggregates in biological fluids.,Talanta,2024,266,Pt 1,124970,10.1016/j.talanta.2023.124970,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37536108,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40768913,,Alz-QNet: A quantum regression network for studying Alzheimer's gene interactions.,Comput Biol Med,2025,196,Pt C,110837,10.1016/j.compbiomed.2025.110837,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40768913,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40509358,,N-Alkylamino Stilbene Compounds as Amyloid β Inhibitors for Alzheimer's Disease Research.,Molecules,2025,30,11,,10.3390/molecules30112471,,,,,2025-06-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40509358,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40090555,,Standardized low-resolution brain electromagnetic tomography does not improve EEG Alzheimer's disease assessment.,Neuroimage,2025,310,,121144,10.1016/j.neuroimage.2025.121144,,,,,2025-04-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40090555,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40185767,,A fine-tuned convolutional neural network model for accurate Alzheimer's disease classification.,Sci Rep,2025,15,1,11616,10.1038/s41598-025-86635-2,,,,,2025-04-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40185767,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38623717,,Positive Emotional Responses to Socially Assistive Robots in People With Dementia: Pilot Study.,JMIR Aging,2024,7,,e52443,10.2196/52443,,,,,2024-04-11T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38623717,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39608910,,Can robots lie? A posthumanist approach to robotic animals and deceptive practices in dementia care.,J Aging Stud,2024,71,,101272,10.1016/j.jaging.2024.101272,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39608910,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38608464,,Quercetin-derived red emission carbon dots: A multifunctional theranostic nano-agent against Alzheimer's β-amyloid fibrillogenesis.,Colloids Surf B Biointerfaces,2024,238,,113907,10.1016/j.colsurfb.2024.113907,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38608464,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38772526,,Deploying Robot-Led Activities for People with Dementia at Aged Care Facilities: A Feasibility Study.,J Am Med Dir Assoc,2024,25,7,105028,10.1016/j.jamda.2024.105028,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38772526,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38293838,,Withdrawal: Glycine transporter 1 (GlyT1) is a novel therapeutic target for Alzheimer's disease.,Alzheimers Dement,2024,20,6,4381,10.1002/alz.13724,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38293838,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40404684,,Identifying RAGE inhibitors as potential therapeutics for Alzheimer's disease via integrated in-silico approaches.,Sci Rep,2025,15,1,17730,10.1038/s41598-025-01271-0,,,,,2025-05-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40404684,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39966362,,A Review on Nanotechnology based In Situ Gelling System as a Reliable Weapon for Targeting Alzheimer's Disease via Intranasal Route.,CNS Neurol Disord Drug Targets,2025,24,8,594-609,10.2174/0118715273335978250127070434,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39966362,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40263361,,The clinical significance of an AI-based assumption model for neurocognitive diseases using a novel dual-task system.,Sci Rep,2025,15,1,13989,10.1038/s41598-025-98319-y,,,,,2025-04-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40263361,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40624099,,Enhanced particle swarm optimization for feature selection in SVM-based Alzheimer's disease diagnosis.,Sci Rep,2025,15,1,24243,10.1038/s41598-025-03270-7,,,,,2025-07-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40624099,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39519665,,Cationic Surface Charge Engineering of Recombinant Transthyretin Remarkably Increases the Inhibitory Potency Against Amyloid β-Protein Fibrillogenesis.,Molecules,2024,29,21,,10.3390/molecules29215023,,,,,2024-10-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39519665,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39556805,,Exploring the Perspectives of Older Adults on a Digital Brain Health Platform Using Natural Language Processing: Cohort Study.,JMIR Form Res,2024,8,,e60453,10.2196/60453,,,,,2024-11-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39556805,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40383420,,Bridging the gap between structural and metabolic neuroimaging via MRI-to-PET synthesis: A tri-attention enhanced GAN approach.,Brain Res,2025,1862,,149691,10.1016/j.brainres.2025.149691,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40383420,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
